innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,28,2,7.0,11,0,0
1,Punjab Kings,Harpreet Brar,4.0,0,36,1,9.0,5,0,0
1,Punjab Kings,KA Jamieson,4.0,0,42,0,10.5,8,0,0
1,Punjab Kings,M Jansen,4.0,0,34,2,8.5,12,4,0
1,Punjab Kings,Vijaykumar Vyshak,4.0,0,44,2,11.0,10,3,0
2,Mumbai Indians,Ashwani Kumar,1.0,0,16,0,16.0,0,1,0
2,Mumbai Indians,DL Chahar,3.0,1,28,0,9.33,10,1,0
2,Mumbai Indians,HH Pandya,2.0,0,29,0,14.5,1,1,0
2,Mumbai Indians,JJ Bumrah,4.0,0,23,1,5.75,14,0,0
2,Mumbai Indians,MJ Santner,4.0,0,41,2,10.25,7,3,0
2,Mumbai Indians,TA Boult,3.3,0,36,0,10.29,6,0,0
2,Mumbai Indians,WG Jacks,1.0,0,11,0,11.0,1,1,0
