innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,ST Jayasuriya,2,5,0,0,40.0,lbw b DW Steyn,1
1,Mumbai Indians,SR Tendulkar,25,22,4,0,113.64,b R Vinay Kumar,2
1,Mumbai Indians,AP Tare,9,10,2,0,90.0,c MK Pandey b JH Kallis,3
1,Mumbai Indians,SS Tiwary,25,21,3,0,119.05,b A Kumble,4
1,Mumbai Indians,AT Rayudu,3,4,0,0,75.0,c MV Boucher b R Vinay Kumar,5
1,Mumbai Indians,DJ Bravo,1,2,0,0,50.0,lbw b R Vinay Kumar,6
1,Mumbai Indians,R Sathish,24,22,3,0,109.09,c R Dravid b DW Steyn,7
1,Mumbai Indians,KA Pollard,21,19,1,1,110.53,c V Kohli b DW Steyn,8
1,Mumbai Indians,Harbhajan Singh,4,6,0,0,66.67,c JH Kallis b P Kumar,9
1,Mumbai Indians,Z Khan,23,9,3,1,255.56,not out,10
2,Royal Challengers Bangalore,MK Pandey,40,27,3,2,148.15,c KA Pollard b Harbhajan Singh,1
2,Royal Challengers Bangalore,JH Kallis,66,55,10,0,120.0,not out,2
2,Royal Challengers Bangalore,RV Uthappa,23,15,2,1,153.33,c SL Malinga b Z Khan,3
2,Royal Challengers Bangalore,V Kohli,17,12,0,2,141.67,run out (KA Pollard),4
2,Royal Challengers Bangalore,EJG Morgan,7,6,0,0,116.67,not out,5
