innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,B Stanlake,4.0,0,42,2,10.5,13,1,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,13,1,3.25,17,1,0
1,Sunrisers Hyderabad,S Kaul,4.0,0,29,2,7.25,9,0,1
1,Sunrisers Hyderabad,Sandeep Sharma,4.0,0,25,2,6.25,13,0,0
1,Sunrisers Hyderabad,Shakib Al Hasan,4.0,0,34,1,8.5,9,1,0
2,Mumbai Indians,BCJ Cutting,4.0,0,40,0,10.0,4,1,0
2,Mumbai Indians,JJ Bumrah,4.0,0,32,2,8.0,6,0,0
2,Mumbai Indians,KH Pandya,2.0,0,10,0,5.0,3,0,0
2,Mumbai Indians,M Markande,4.0,0,23,4,5.75,10,0,0
2,Mumbai Indians,Mustafizur Rahman,4.0,0,24,3,6.0,10,0,0
2,Mumbai Indians,PJ Sangwan,2.0,0,19,0,9.5,4,0,0
