innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,S Dhawan,26,20,PA Patel,18,16,47,36
1,Deccan Chargers,2,KC Sangakkara,1,4,S Dhawan,1,2,2,6
1,Deccan Chargers,3,S Dhawan,44,28,CL White,47,33,96,60
1,Deccan Chargers,4,CL White,19,7,DT Christian,24,10,44,17
1,Deccan Chargers,5,CL White,1,1,PA Reddy,0,0,1,1
2,Kings XI Punjab,1,N Saini,3,10,Mandeep Singh,2,4,7,14
2,Kings XI Punjab,2,Mandeep Singh,8,7,SE Marsh,11,7,19,14
2,Kings XI Punjab,3,Azhar Mahmood,11,7,Mandeep Singh,18,9,30,16
2,Kings XI Punjab,4,DJ Hussey,24,17,Azhar Mahmood,20,13,44,30
2,Kings XI Punjab,5,SD Chitnis,11,13,DJ Hussey,29,10,41,23
2,Kings XI Punjab,6,PP Chawla,8,3,DJ Hussey,0,0,8,3
2,Kings XI Punjab,7,Gurkeerat Singh,29,12,DJ Hussey,12,8,45,20
