innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,CH Gayle,94,11.2
1,Kolkata Knight Riders,2,SC Ganguly,104,12.5
1,Kolkata Knight Riders,3,BB McCullum,111,14.1
2,Delhi Daredevils,1,DA Warner,0,1.5
2,Delhi Daredevils,2,G Gambhir,99,11.3
2,Delhi Daredevils,3,PD Collingwood,103,12.3
2,Delhi Daredevils,4,V Sehwag,134,15.5
2,Delhi Daredevils,5,KM Jadhav,144,17.3
2,Delhi Daredevils,6,MF Maharoof,147,18.1
2,Delhi Daredevils,7,R Bhatia,149,18.4
2,Delhi Daredevils,8,KD Karthik,152,19.2
