innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,GJ Bailey,15,12,PA Patel,25,17,40,29
1,Chennai Super Kings,2,PA Patel,7,6,SK Raina,7,6,14,12
1,Chennai Super Kings,3,S Badrinath,4,9,SK Raina,8,7,14,16
1,Chennai Super Kings,4,MS Dhoni,2,2,SK Raina,0,0,2,2
1,Chennai Super Kings,5,JDP Oram,11,14,SK Raina,5,8,17,22
1,Chennai Super Kings,6,MS Gony,7,5,JDP Oram,2,2,9,7
1,Chennai Super Kings,7,R Ashwin,4,13,JDP Oram,4,5,9,18
1,Chennai Super Kings,8,R Ashwin,4,2,T Thushara,0,0,4,2
1,Chennai Super Kings,9,L Balaji,2,5,T Thushara,1,5,5,10
1,Chennai Super Kings,10,M Muralitharan,1,1,L Balaji,0,1,2,2
2,Kings XI Punjab,1,S Sohal,3,9,SM Katich,2,2,6,11
2,Kings XI Punjab,2,LA Pomersbach,20,19,SM Katich,6,11,26,30
2,Kings XI Punjab,3,Yuvraj Singh,4,13,LA Pomersbach,6,13,13,26
2,Kings XI Punjab,4,KC Sangakkara,2,3,Yuvraj Singh,2,6,4,9
2,Kings XI Punjab,5,WA Mota,5,9,KC Sangakkara,5,6,10,15
2,Kings XI Punjab,6,IK Pathan,1,1,WA Mota,0,1,1,2
2,Kings XI Punjab,7,B Lee,6,7,IK Pathan,1,1,7,8
2,Kings XI Punjab,8,PP Chawla,2,2,IK Pathan,12,10,16,12
2,Kings XI Punjab,9,PP Chawla,2,2,RR Powar,7,5,9,7
