match_number,date,opponent,catches,stumpings,run_outs
5,2008-04-20,Royal Challengers Bangalore,1,0,0
8,2008-04-23,Chennai Super Kings,1,0,0
10,2008-04-25,Kings XI Punjab,1,0,2
