innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,HV Patel,4.0,0,43,1,10.75,6,2,0
1,Sunrisers Hyderabad,Mohammed Shami,4.0,0,29,1,7.25,9,1,0
1,Sunrisers Hyderabad,PHKD Mendis,1.0,0,4,1,4.0,2,0,0
1,Sunrisers Hyderabad,PJ Cummins,4.0,0,44,1,11.0,9,0,0
1,Sunrisers Hyderabad,Simarjeet Singh,4.0,0,47,0,11.75,6,0,0
1,Sunrisers Hyderabad,Zeeshan Ansari,3.0,0,25,1,8.33,6,0,0
2,Kolkata Knight Riders,AD Russell,1.4,0,21,2,12.6,3,1,0
2,Kolkata Knight Riders,CV Varun,4.0,0,22,3,5.5,11,2,0
2,Kolkata Knight Riders,Harshit Rana,3.0,0,15,1,5.0,9,1,0
2,Kolkata Knight Riders,SP Narine,4.0,0,30,1,7.5,7,1,0
2,Kolkata Knight Riders,VG Arora,4.0,1,29,3,7.25,12,0,0
