innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,Q de Kock,14,2.5
1,Kolkata Knight Riders,2,SP Narine,16,3.3
1,Kolkata Knight Riders,3,AM Rahane,97,11.6
1,Kolkata Knight Riders,4,A Raghuvanshi,106,13.4
1,Kolkata Knight Riders,5,VR Iyer,197,20.3
1,Kolkata Knight Riders,6,AD Russell,200,20.6
2,Sunrisers Hyderabad,1,TM Head,4,1.2
2,Sunrisers Hyderabad,2,Abhishek Sharma,9,2.6
2,Sunrisers Hyderabad,3,Ishan Kishan,9,3.1
2,Sunrisers Hyderabad,4,Nithish Kumar Reddy,44,7.4
2,Sunrisers Hyderabad,5,PHKD Mendis,66,10.3
2,Sunrisers Hyderabad,6,Aniket Verma,75,11.4
2,Sunrisers Hyderabad,7,H Klaasen,112,15.4
2,Sunrisers Hyderabad,8,PJ Cummins,114,16.1
2,Sunrisers Hyderabad,9,Simarjeet Singh,114,16.2
2,Sunrisers Hyderabad,10,HV Patel,120,17.4
