innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,Priyansh Arya,6,9,P Simran Singh,1,2,8,11
1,Punjab Kings,2,JP Inglis,32,12,P Simran Singh,14,9,47,21
1,Punjab Kings,3,SS Iyer,8,9,P Simran Singh,13,7,22,15
1,Punjab Kings,4,N Wadhera,16,16,SS Iyer,25,12,41,28
1,Punjab Kings,5,Shashank Singh,11,10,SS Iyer,14,9,26,19
1,Punjab Kings,6,MP Stoinis,19,6,SS Iyer,6,4,28,10
1,Punjab Kings,7,Azmatullah Omarzai,1,3,MP Stoinis,1,1,2,4
1,Punjab Kings,8,MP Stoinis,22,8,M Jansen,0,2,23,9
1,Punjab Kings,9,Harpreet Brar,7,2,MP Stoinis,2,1,9,3
2,Delhi Capitals,1,KL Rahul,35,21,F du Plessis,20,12,55,33
2,Delhi Capitals,2,KK Nair,7,4,F du Plessis,3,3,10,7
2,Delhi Capitals,3,Sediqullah Atal,22,16,KK Nair,4,5,28,21
2,Delhi Capitals,4,Sameer Rizvi,24,12,KK Nair,33,18,62,29
2,Delhi Capitals,5,Sameer Rizvi,34,13,T Stubbs,18,14,53,27
