match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2019-03-24,Mumbai Indians,Wankhede Stadium,4,2,1,0,200.0,c Rasikh Salam b JJ Bumrah,7
5,2019-03-26,Chennai Super Kings,Arun Jaitley Stadium,9,9,1,0,100.0,not out,7
16,2019-04-04,Sunrisers Hyderabad,Arun Jaitley Stadium,23,13,1,2,176.92,not out,8
20,2019-04-07,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4,1,1,0,400.0,not out,7
30,2019-04-14,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,14,11,1,0,127.27,not out,7
34,2019-04-18,Mumbai Indians,Arun Jaitley Stadium,26,23,1,1,113.04,b JJ Bumrah,6
37,2019-04-20,Kings XI Punjab,Arun Jaitley Stadium,1,1,0,0,100.0,run out (),6
46,2019-04-28,Royal Challengers Bangalore,Arun Jaitley Stadium,16,9,3,0,177.78,not out,7
50,2019-05-01,Chennai Super Kings,MA Chidambaram Stadium,9,9,1,0,100.0,c SR Watson b Imran Tahir,6
53,2019-05-04,Rajasthan Royals,Arun Jaitley Stadium,1,1,0,0,100.0,not out,7
58,2019-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,3,0,0,0.0,lbw b Rashid Khan,6
59,2019-05-10,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3,6,0,0,50.0,c Imran Tahir b DJ Bravo,6
