innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,41,1,30,8.2,2,5
1,Chennai Super Kings,middle,55,2,54,6.11,3,15
1,Chennai Super Kings,powerplay,43,2,36,7.17,5,18
2,Kolkata Knight Riders,death,56,3,42,8.0,5,7
2,Kolkata Knight Riders,middle,47,1,41,6.88,3,10
2,Kolkata Knight Riders,powerplay,37,1,35,6.34,4,18
