innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,FH Edwards,4.0,1,6,0,1.5,17,0,0
1,Deccan Chargers,Harmeet Singh,4.0,0,23,1,5.75,10,1,0
1,Deccan Chargers,PP Ojha,4.0,0,14,2,3.5,13,0,0
1,Deccan Chargers,RP Singh,3.4,0,22,4,6.0,14,0,0
1,Deccan Chargers,SB Styris,4.0,0,32,2,8.0,12,0,0
2,Kolkata Knight Riders,AB Agarkar,1.0,0,17,0,17.0,1,1,0
2,Kolkata Knight Riders,AB Dinda,3.0,0,24,1,8.0,9,0,0
2,Kolkata Knight Riders,CH Gayle,1.0,0,14,0,14.0,2,0,0
2,Kolkata Knight Riders,I Sharma,3.0,0,13,0,4.33,13,0,0
2,Kolkata Knight Riders,M Kartik,4.0,0,23,0,5.75,10,0,0
2,Kolkata Knight Riders,MC Henriques,0.1,0,4,0,24.0,0,0,0
2,Kolkata Knight Riders,SC Ganguly,1.0,0,8,0,8.0,1,0,0
