match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,25,3,6.25,9,0,0
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,31,2,7.75,6,2,0
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,21,3,5.25,10,0,0
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,35,0,8.75,6,0,0
50,2012-05-06,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,18,0,4.5,10,0,0
54,2012-05-09,Mumbai Indians,Wankhede Stadium,4.0,0,24,2,6.0,8,0,0
57,2012-05-11,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,16,2,4.0,11,0,0
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,16,1,4.0,10,1,0
67,2012-05-17,Delhi Daredevils,Feroz Shah Kotla,4.0,0,44,1,11.0,2,1,0
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,30,1,7.5,10,1,0
