innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,25,24,2,1,104.17,b MC Henriques,1
1,Royal Challengers Bangalore,D Padikkal,40,38,4,2,105.26,c KL Rahul b MC Henriques,2
1,Royal Challengers Bangalore,DT Christian,0,1,0,0,0.0,c SN Khan b MC Henriques,3
1,Royal Challengers Bangalore,GJ Maxwell,57,33,3,4,172.73,c SN Khan b Mohammed Shami,4
1,Royal Challengers Bangalore,AB de Villiers,23,18,1,2,127.78,run out (SN Khan),5
1,Royal Challengers Bangalore,Shahbaz Ahmed,8,4,0,1,200.0,b Mohammed Shami,6
1,Royal Challengers Bangalore,GHS Garton,0,1,0,0,0.0,b Mohammed Shami,8
1,Royal Challengers Bangalore,HV Patel,1,1,0,0,100.0,not out,9
2,Punjab Kings,KL Rahul,39,35,1,2,111.43,c HV Patel b Shahbaz Ahmed,1
2,Punjab Kings,MA Agarwal,57,42,6,2,135.71,c Mohammed Siraj b YS Chahal,2
2,Punjab Kings,N Pooran,3,7,0,0,42.86,c D Padikkal b YS Chahal,3
2,Punjab Kings,AK Markram,20,14,2,1,142.86,c DT Christian b GHS Garton,4
2,Punjab Kings,SN Khan,0,1,0,0,0.0,b YS Chahal,5
2,Punjab Kings,M Shahrukh Khan,16,11,1,1,145.45,run out (HV Patel),6
2,Punjab Kings,MC Henriques,12,9,0,1,133.33,not out,7
2,Punjab Kings,Harpreet Brar,3,2,0,0,150.0,not out,8
