innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,AK Markram,1.0,0,5,0,5.0,4,0,0
1,Punjab Kings,Arshdeep Singh,3.0,0,42,0,14.0,6,4,0
1,Punjab Kings,Harpreet Brar,4.0,0,26,0,6.5,13,0,0
1,Punjab Kings,MC Henriques,4.0,0,12,3,3.0,11,0,0
1,Punjab Kings,Mohammed Shami,4.0,0,39,3,9.75,6,0,0
1,Punjab Kings,Ravi Bishnoi,4.0,0,35,0,8.75,9,1,0
2,Royal Challengers Bangalore,DT Christian,1.0,0,11,0,11.0,1,0,0
2,Royal Challengers Bangalore,GHS Garton,4.0,0,27,1,6.75,10,2,1
2,Royal Challengers Bangalore,HV Patel,4.0,0,27,0,6.75,10,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,33,0,8.25,8,1,0
2,Royal Challengers Bangalore,Shahbaz Ahmed,3.0,0,29,1,9.67,4,0,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,29,3,7.25,8,2,0
