innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,25,24,D Padikkal,38,34,68,58
1,Royal Challengers Bangalore,2,DT Christian,0,1,D Padikkal,0,0,0,1
1,Royal Challengers Bangalore,3,GJ Maxwell,3,7,D Padikkal,2,4,5,11
1,Royal Challengers Bangalore,4,AB de Villiers,23,18,GJ Maxwell,47,22,73,40
1,Royal Challengers Bangalore,5,GJ Maxwell,7,4,Shahbaz Ahmed,2,2,11,6
1,Royal Challengers Bangalore,6,Shahbaz Ahmed,6,2,KS Bharat,0,0,6,2
1,Royal Challengers Bangalore,7,GHS Garton,0,1,KS Bharat,0,0,0,1
1,Royal Challengers Bangalore,8,HV Patel,1,1,KS Bharat,0,0,1,1
2,Punjab Kings,1,KL Rahul,39,35,MA Agarwal,47,31,91,65
2,Punjab Kings,2,N Pooran,3,7,MA Agarwal,3,5,8,12
2,Punjab Kings,3,MA Agarwal,7,6,AK Markram,8,9,15,15
2,Punjab Kings,4,AK Markram,7,2,SN Khan,0,1,7,3
2,Punjab Kings,5,M Shahrukh Khan,1,3,AK Markram,5,3,6,6
2,Punjab Kings,6,M Shahrukh Khan,15,8,MC Henriques,3,6,19,14
2,Punjab Kings,7,Harpreet Brar,3,2,MC Henriques,9,3,12,5
