match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
9,2014-04-22,Kings XI Punjab,Sharjah Cricket Stadium,2.0,0,28,0,14.0,3,0,0
20,2014-04-30,Mumbai Indians,Dubai International Cricket Stadium,2.0,0,10,2,5.0,4,1,0
24,2014-05-04,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.5,0,25,0,8.82,7,1,0
30,2014-05-08,Rajasthan Royals,"Sardar Patel Stadium, Motera",1.5,0,8,1,4.36,4,0,0
32,2014-05-10,Delhi Daredevils,Feroz Shah Kotla,3.0,0,18,0,6.0,2,0,0
36,2014-05-12,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2.0,0,29,0,14.5,4,0,0
39,2014-05-14,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",1.0,0,5,0,5.0,2,0,0
43,2014-05-18,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",3.0,0,20,0,6.67,4,0,0
46,2014-05-20,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",3.0,0,28,1,9.33,6,0,0
50,2014-05-22,Chennai Super Kings,JSCA International Stadium Complex,3.0,0,34,0,11.33,5,0,0
