innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,Priyansh Arya,93,37,4,9,251.35,c MR Marsh b M Siddharth,1
1,Punjab Kings,P Simran Singh,0,1,0,0,0.0,c MR Marsh b Mohammed Shami,2
1,Punjab Kings,C Connolly,87,46,8,7,189.13,c M Siddharth b Prince Yadav,3
1,Punjab Kings,SS Iyer,5,6,0,0,83.33,c Mohammed Shami b Mohsin Khan,4
1,Punjab Kings,MP Stoinis,29,16,2,2,181.25,run out (N Pooran),5
1,Punjab Kings,N Wadhera,13,7,1,1,185.71,c N Pooran b M Siddharth,6
1,Punjab Kings,Shashank Singh,17,6,1,2,283.33,c AK Markram b Prince Yadav,7
1,Punjab Kings,M Jansen,1,1,0,0,100.0,not out,8
2,Lucknow Super Giants,MR Marsh,40,28,3,2,142.86,c XC Bartlett b YS Chahal,1
2,Lucknow Super Giants,A Badoni,35,21,5,1,166.67,c XC Bartlett b Vijaykumar Vyshak,2
2,Lucknow Super Giants,RR Pant,43,23,1,4,186.96,c P Simran Singh b Arshdeep Singh,3
2,Lucknow Super Giants,N Pooran,9,9,1,0,100.0,c SS Iyer b M Jansen,4
2,Lucknow Super Giants,AK Markram,42,22,3,3,190.91,c MP Stoinis b M Jansen,5
2,Lucknow Super Giants,MD Choudhary,21,17,1,1,123.53,not out,6
2,Lucknow Super Giants,Himmat Singh,1,1,0,0,100.0,not out,7
