match_number,date,opponent,catches,stumpings,run_outs
2,2022-03-27,Delhi Capitals,1,0,0
14,2022-04-06,Kolkata Knight Riders,2,0,0
44,2022-04-30,Rajasthan Royals,1,0,0
51,2022-05-06,Gujarat Titans,1,0,0
56,2022-05-09,Kolkata Knight Riders,2,0,0
