innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,V Kohli,31,30,F du Plessis,29,24,62,54
1,Royal Challengers Bangalore,2,F du Plessis,4,5,Anuj Rawat,9,11,13,16
1,Royal Challengers Bangalore,3,GJ Maxwell,4,5,F du Plessis,1,1,5,6
1,Royal Challengers Bangalore,4,SS Prabhudessai,6,7,F du Plessis,4,4,10,11
1,Royal Challengers Bangalore,5,KD Karthik,13,8,F du Plessis,6,6,19,14
1,Royal Challengers Bangalore,6,MK Lomror,3,4,KD Karthik,2,2,5,6
1,Royal Challengers Bangalore,7,PWH de Silva,2,4,KD Karthik,1,1,3,5
1,Royal Challengers Bangalore,8,PWH de Silva,2,2,KV Sharma,2,2,4,4
1,Royal Challengers Bangalore,9,Mohammed Siraj,0,1,PWH de Silva,0,0,0,1
1,Royal Challengers Bangalore,10,JR Hazlewood,1,2,PWH de Silva,4,1,5,3
2,Lucknow Super Giants,1,KR Mayers,0,2,A Badoni,0,0,0,2
2,Lucknow Super Giants,2,KH Pandya,14,11,A Badoni,3,8,19,19
2,Lucknow Super Giants,3,DJ Hooda,1,1,A Badoni,1,3,2,4
2,Lucknow Super Giants,4,MP Stoinis,6,5,DJ Hooda,0,1,6,6
2,Lucknow Super Giants,5,N Pooran,9,7,MP Stoinis,2,4,11,11
2,Lucknow Super Giants,6,MP Stoinis,5,10,K Gowtham,22,12,27,22
2,Lucknow Super Giants,7,Ravi Bishnoi,0,2,K Gowtham,1,1,1,3
2,Lucknow Super Giants,8,A Mishra,6,13,Ravi Bishnoi,5,8,11,21
2,Lucknow Super Giants,9,Naveen-ul-Haq,13,13,A Mishra,9,12,26,24
2,Lucknow Super Giants,10,KL Rahul,0,3,A Mishra,4,5,5,7
