innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,KL Rahul,68,50,6,1,136.0,lbw b T Natarajan,1
1,Lucknow Super Giants,Q de Kock,1,4,0,0,25.0,c KS Williamson b Washington Sundar,2
1,Lucknow Super Giants,E Lewis,1,5,0,0,20.0,lbw b Washington Sundar,3
1,Lucknow Super Giants,MK Pandey,11,10,1,1,110.0,c B Kumar b R Shepherd,4
1,Lucknow Super Giants,DJ Hooda,51,33,3,3,154.55,c RA Tripathi b R Shepherd,5
1,Lucknow Super Giants,A Badoni,19,12,3,0,158.33,"run out (N Pooran, R Shepherd)",6
1,Lucknow Super Giants,KH Pandya,6,3,1,0,200.0,b T Natarajan,7
1,Lucknow Super Giants,JO Holder,8,3,0,1,266.67,not out,8
2,Sunrisers Hyderabad,Abhishek Sharma,13,11,2,0,118.18,c MK Pandey b Avesh Khan,1
2,Sunrisers Hyderabad,KS Williamson,16,16,1,1,100.0,c AJ Tye b Avesh Khan,2
2,Sunrisers Hyderabad,RA Tripathi,44,30,5,1,146.67,c Ravi Bishnoi b KH Pandya,3
2,Sunrisers Hyderabad,AK Markram,12,14,0,0,85.71,c KL Rahul b KH Pandya,4
2,Sunrisers Hyderabad,N Pooran,34,24,3,2,141.67,c DJ Hooda b Avesh Khan,5
2,Sunrisers Hyderabad,Washington Sundar,18,14,1,0,128.57,c KL Rahul b JO Holder,6
2,Sunrisers Hyderabad,Abdul Samad,0,1,0,0,0.0,c Q de Kock b Avesh Khan,7
2,Sunrisers Hyderabad,R Shepherd,8,8,0,1,100.0,c A Badoni b JO Holder,8
2,Sunrisers Hyderabad,B Kumar,1,2,0,0,50.0,c Q de Kock b JO Holder,9
2,Sunrisers Hyderabad,Umran Malik,1,1,0,0,100.0,not out,10
