innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,KL Rahul,7,6,Q de Kock,1,4,8,10
1,Lucknow Super Giants,2,E Lewis,1,5,KL Rahul,7,4,8,9
1,Lucknow Super Giants,3,MK Pandey,11,10,KL Rahul,0,0,11,10
1,Lucknow Super Giants,4,DJ Hooda,51,33,KL Rahul,35,29,87,62
1,Lucknow Super Giants,5,A Badoni,11,7,KL Rahul,19,11,30,18
1,Lucknow Super Giants,6,KH Pandya,6,3,A Badoni,0,0,6,3
1,Lucknow Super Giants,7,JO Holder,8,3,A Badoni,8,5,19,8
1,Lucknow Super Giants,8,JO Holder,8,3,A Badoni,8,5,19,8
2,Sunrisers Hyderabad,1,Abhishek Sharma,8,5,KS Williamson,16,16,25,21
2,Sunrisers Hyderabad,2,RA Tripathi,4,4,Abhishek Sharma,5,6,13,10
2,Sunrisers Hyderabad,3,AK Markram,12,14,RA Tripathi,31,17,44,30
2,Sunrisers Hyderabad,4,N Pooran,3,9,RA Tripathi,9,9,13,18
2,Sunrisers Hyderabad,5,Washington Sundar,16,11,N Pooran,31,15,48,26
2,Sunrisers Hyderabad,6,Abdul Samad,0,1,Washington Sundar,0,0,0,1
2,Sunrisers Hyderabad,7,R Shepherd,7,6,Washington Sundar,2,3,11,9
2,Sunrisers Hyderabad,8,B Kumar,1,2,R Shepherd,1,1,2,3
2,Sunrisers Hyderabad,9,Umran Malik,1,1,R Shepherd,0,1,1,2
2,Sunrisers Hyderabad,10,Umran Malik,1,1,R Shepherd,0,1,1,2
