match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2009-04-18,Chennai Super Kings,Newlands,3.0,0,15,1,5.0,7,0,0
12,2009-04-25,Deccan Chargers,Kingsmead,4.0,0,27,1,6.75,6,1,0
17,2009-04-27,Kolkata Knight Riders,St George's Park,2.0,0,15,0,7.5,4,0,0
20,2009-04-29,Kings XI Punjab,Kingsmead,4.0,0,23,1,5.75,8,0,0
23,2009-05-01,Kolkata Knight Riders,Buffalo Park,4.0,0,24,0,6.0,12,0,0
28,2009-05-03,Royal Challengers Bangalore,New Wanderers Stadium,2.0,0,14,0,7.0,5,0,0
32,2009-05-06,Deccan Chargers,SuperSport Park,2.0,0,23,0,11.5,3,0,0
35,2009-05-08,Delhi Daredevils,Buffalo Park,4.0,0,21,1,5.25,9,0,0
38,2009-05-10,Royal Challengers Bangalore,St George's Park,4.0,0,15,2,3.75,10,2,0
42,2009-05-12,Kings XI Punjab,SuperSport Park,4.0,0,9,1,2.25,15,0,0
45,2009-05-14,Rajasthan Royals,Kingsmead,4.0,0,31,1,7.75,8,0,0
47,2009-05-16,Chennai Super Kings,St George's Park,3.0,0,22,0,7.33,4,0,0
55,2009-05-21,Delhi Daredevils,SuperSport Park,4.0,0,17,4,4.25,12,1,0
