match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2009-04-18,Chennai Super Kings,Newlands,4,2,1,0,200.0,run out (JDP Oram),7
12,2009-04-25,Deccan Chargers,Kingsmead,20,8,1,2,250.0,c DR Smith b RP Singh,7
17,2009-04-27,Kolkata Knight Riders,St George's Park,18,8,1,2,225.0,c BAW Mendis b BJ Hodge,3
20,2009-04-29,Kings XI Punjab,Kingsmead,6,5,1,0,120.0,c K Goel b PP Chawla,7
23,2009-05-01,Kolkata Knight Riders,Buffalo Park,6,7,0,0,85.71,c AB Dinda b M Kartik,3
32,2009-05-06,Deccan Chargers,SuperSport Park,0,1,0,0,0.0,b RG Sharma,7
35,2009-05-08,Delhi Daredevils,Buffalo Park,10,6,0,1,166.67,b A Nehra,7
45,2009-05-14,Rajasthan Royals,Kingsmead,7,8,0,0,87.5,not out,8
47,2009-05-16,Chennai Super Kings,St George's Park,1,1,0,0,100.0,"run out (ML Hayden, MS Dhoni)",6
55,2009-05-21,Delhi Daredevils,SuperSport Park,12,7,2,0,171.43,not out,8
