match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2013-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",4.0,0,44,2,11.0,10,2,0
11,2013-04-10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,27,3,6.75,11,2,0
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",4.0,0,32,1,8.0,6,4,0
19,2013-04-15,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,0,35,2,8.75,8,1,0
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,1.3,1,8,1,5.33,4,0,0
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,2.0,0,14,1,7.0,6,0,0
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",4.0,0,36,2,9.0,5,1,1
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",4.0,0,37,2,9.25,9,0,0
38,2013-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",4.0,0,37,1,9.25,6,3,0
42,2013-04-30,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,18,1,4.5,10,1,0
45,2013-05-02,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",4.0,0,34,3,8.5,6,0,0
49,2013-05-05,Mumbai Indians,Wankhede Stadium,3.0,0,19,1,6.33,7,1,0
54,2013-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,25,1,6.25,9,0,0
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,35,1,11.67,7,0,0
64,2013-05-14,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",4.0,0,19,2,4.75,8,0,0
70,2013-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,26,1,13.0,5,0,0
73,2013-05-21,Mumbai Indians,Feroz Shah Kotla,3.0,0,9,3,3.0,9,0,0
76,2013-05-26,Mumbai Indians,Eden Gardens,4.0,0,42,4,10.5,9,1,0
