match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2013-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",10,17,0,0,58.82,c KD Karthik b PP Ojha,4
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",8,3,0,1,266.67,lbw b R Rampaul,7
19,2013-04-15,Pune Warriors,"MA Chidambaram Stadium, Chepauk",1,4,0,0,25.0,c SPD Smith b R Sharma,7
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,3,2,0,0,150.0,"run out (BMAJ Mendis, KM Jadhav)",5
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,7,4,1,0,175.0,not out,8
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",15,9,0,1,166.67,not out,6
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",7,16,0,0,43.75,c A Ashish Reddy b I Sharma,5
49,2013-05-05,Mumbai Indians,Wankhede Stadium,9,7,2,0,128.57,c AT Rayudu b P Suyal,5
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,23,11,4,0,209.09,not out,6
64,2013-05-14,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",12,8,1,0,150.0,not out,6
70,2013-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,11,9,0,1,122.22,c SS Tiwary b R Vinay Kumar,4
76,2013-05-26,Mumbai Indians,Eden Gardens,15,16,3,0,93.75,c MG Johnson b R Dhawan,5
