innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AB Agarkar,2.0,0,19,2,9.5,6,0,0
1,Kolkata Knight Riders,AB Dinda,3.0,0,18,1,6.0,9,0,1
1,Kolkata Knight Riders,DJ Hussey,3.0,0,35,1,11.67,7,1,0
1,Kolkata Knight Riders,I Sharma,3.0,1,9,1,3.0,12,3,0
1,Kolkata Knight Riders,M Kartik,3.4,0,17,3,4.64,14,0,0
1,Kolkata Knight Riders,Mohammad Hafeez,4.0,0,8,1,2.0,14,0,1
2,Deccan Chargers,A Symonds,2.0,0,20,0,10.0,3,2,1
2,Deccan Chargers,PP Ojha,4.0,0,18,2,4.5,11,2,0
2,Deccan Chargers,RP Singh,3.0,0,15,1,5.0,9,0,0
2,Deccan Chargers,SB Bangar,3.0,0,19,0,6.33,13,2,0
2,Deccan Chargers,SB Styris,4.0,0,19,0,4.75,14,1,0
2,Deccan Chargers,WPUJC Vaas,3.0,0,9,2,3.0,11,0,0
