innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,50,5,39,7.69,6,18
1,Deccan Chargers,middle,21,3,39,3.23,2,25
1,Deccan Chargers,powerplay,39,2,34,6.88,4,19
2,Kolkata Knight Riders,death,47,2,40,7.05,5,15
2,Kolkata Knight Riders,middle,41,0,40,6.15,2,26
2,Kolkata Knight Riders,powerplay,24,3,34,4.24,2,20
