innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,3,7,Y Venugopal Rao,14,14,21,20
1,Deccan Chargers,2,VVS Laxman,0,6,AC Gilchrist,1,1,1,7
1,Deccan Chargers,3,AC Gilchrist,19,14,A Symonds,5,9,25,22
1,Deccan Chargers,4,RG Sharma,0,3,A Symonds,0,0,0,3
1,Deccan Chargers,5,SB Styris,6,7,A Symonds,3,11,11,18
1,Deccan Chargers,6,AS Yadav,10,10,A Symonds,2,7,13,17
1,Deccan Chargers,7,A Symonds,22,12,SB Bangar,9,7,33,19
1,Deccan Chargers,8,SB Bangar,1,1,WPUJC Vaas,0,1,1,2
1,Deccan Chargers,9,RP Singh,1,1,SB Bangar,4,2,5,3
1,Deccan Chargers,10,RP Singh,0,1,PP Ojha,0,0,0,1
2,Kolkata Knight Riders,1,WP Saha,1,3,BB McCullum,5,5,6,8
2,Kolkata Knight Riders,2,WP Saha,6,4,RT Ponting,0,1,10,5
2,Kolkata Knight Riders,3,SC Ganguly,1,3,WP Saha,3,10,5,13
2,Kolkata Knight Riders,4,DJ Hussey,14,26,SC Ganguly,13,27,47,52
2,Kolkata Knight Riders,5,DJ Hussey,6,8,Mohammad Hafeez,13,13,20,21
2,Kolkata Knight Riders,6,DJ Hussey,18,9,LR Shukla,4,6,24,15
