match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2017-04-07,Kolkata Knight Riders,Saurashtra Cricket Association Stadium,47,25,6,2,188.0,c SA Yadav b TA Boult,5
6,2017-04-09,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",30,32,2,0,93.75,c NV Ojha b A Nehra,5
13,2017-04-14,Rising Pune Supergiant,Saurashtra Cricket Association Stadium,3,5,0,0,60.0,b Imran Tahir,4
16,2017-04-16,Mumbai Indians,Wankhede Stadium,48,26,2,2,184.62,not out,5
20,2017-04-18,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,1,4,0,0,25.0,c V Kohli b S Aravind,5
23,2017-04-21,Kolkata Knight Riders,Eden Gardens,3,3,0,0,100.0,c G Gambhir b NM Coulter-Nile,4
26,2017-04-23,Kings XI Punjab,Saurashtra Cricket Association Stadium,58,44,6,0,131.82,not out,4
35,2017-04-29,Mumbai Indians,Saurashtra Cricket Association Stadium,2,8,0,0,25.0,st PA Patel b KH Pandya,5
39,2017-05-01,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,29,26,3,0,111.54,run out (MS Dhoni),6
42,2017-05-04,Delhi Daredevils,Feroz Shah Kotla,65,34,5,5,191.18,c CJ Anderson b PJ Cummins,4
47,2017-05-07,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",35,23,2,1,152.17,not out,4
50,2017-05-10,Delhi Daredevils,Green Park,40,28,4,1,142.86,c CJ Anderson b CR Brathwaite,4
53,2017-05-13,Sunrisers Hyderabad,Green Park,0,1,0,0,0.0,c DJ Hooda b Rashid Khan,4
