match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
1,Chennai Super Kings,AD Russell,4.0,0,38,1,9.5,7
1,Chennai Super Kings,CV Varun,4.0,0,23,1,5.75,11
1,Chennai Super Kings,SP Narine,4.0,0,15,0,3.75,10
1,Chennai Super Kings,Shivam Mavi,4.0,0,35,0,8.75,12
1,Chennai Super Kings,UT Yadav,4.0,0,20,2,5.0,15
6,Royal Challengers Bangalore,AD Russell,2.2,0,36,0,15.43,6
6,Royal Challengers Bangalore,CV Varun,4.0,0,33,1,8.25,10
6,Royal Challengers Bangalore,SP Narine,4.0,0,12,1,3.0,13
6,Royal Challengers Bangalore,TG Southee,4.0,0,20,3,5.0,16
6,Royal Challengers Bangalore,UT Yadav,4.0,0,16,2,4.0,13
6,Royal Challengers Bangalore,VR Iyer,1.0,0,10,0,10.0,2
8,Punjab Kings,AD Russell,0.2,1,0,1,0.0,2
8,Punjab Kings,CV Varun,4.0,0,14,0,3.5,14
8,Punjab Kings,SP Narine,4.0,0,23,1,5.75,13
8,Punjab Kings,Shivam Mavi,2.0,0,39,1,19.5,4
8,Punjab Kings,TG Southee,4.0,0,36,2,9.0,13
8,Punjab Kings,UT Yadav,4.0,1,23,4,5.75,12
14,Mumbai Indians,AD Russell,1.0,0,9,0,9.0,3
14,Mumbai Indians,CV Varun,4.0,0,32,1,8.0,8
14,Mumbai Indians,PJ Cummins,4.0,0,49,2,12.25,9
14,Mumbai Indians,Rasikh Salam,3.0,0,18,0,6.0,6
14,Mumbai Indians,SP Narine,4.0,0,26,0,6.5,7
14,Mumbai Indians,UT Yadav,4.0,0,25,1,6.25,11
19,Delhi Capitals,AD Russell,2.0,0,16,1,8.0,3
19,Delhi Capitals,CV Varun,4.0,0,44,1,11.0,8
19,Delhi Capitals,PJ Cummins,4.0,0,51,0,12.75,3
19,Delhi Capitals,Rasikh Salam,1.0,0,10,0,10.0,2
19,Delhi Capitals,SP Narine,4.0,0,21,2,5.25,11
19,Delhi Capitals,UT Yadav,4.0,0,48,1,12.0,7
19,Delhi Capitals,VR Iyer,1.0,0,14,0,14.0,0
25,Sunrisers Hyderabad,AD Russell,2.0,0,20,2,10.0,5
25,Sunrisers Hyderabad,Aman Hakim Khan,1.0,0,13,0,13.0,1
25,Sunrisers Hyderabad,CV Varun,3.0,0,45,0,15.0,2
25,Sunrisers Hyderabad,PJ Cummins,3.5,0,40,1,10.43,8
25,Sunrisers Hyderabad,SP Narine,4.0,0,23,0,5.75,8
25,Sunrisers Hyderabad,UT Yadav,4.0,0,31,0,7.75,10
30,Rajasthan Royals,AD Russell,2.0,0,29,1,14.5,3
30,Rajasthan Royals,CV Varun,2.0,0,30,0,15.0,1
30,Rajasthan Royals,PJ Cummins,4.0,0,50,1,12.5,3
30,Rajasthan Royals,SP Narine,4.0,0,21,2,5.25,10
30,Rajasthan Royals,Shivam Mavi,4.0,0,34,1,8.5,8
30,Rajasthan Royals,UT Yadav,4.0,0,44,0,11.0,10
35,Gujarat Titans,AD Russell,1.0,0,5,4,5.0,4
35,Gujarat Titans,CV Varun,3.0,0,26,0,8.67,5
