match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Chennai Super Kings,AM Rahane,44,34,6,1,129.41,c RA Jadeja b MJ Santner
1,Chennai Super Kings,VR Iyer,16,16,2,0,100.0,c MS Dhoni b DJ Bravo
1,Chennai Super Kings,N Rana,21,17,2,1,123.53,c AT Rayudu b DJ Bravo
1,Chennai Super Kings,SS Iyer,20,19,1,0,105.26,not out
1,Chennai Super Kings,SW Billings,25,22,1,1,113.64,c TU Deshpande b DJ Bravo
1,Chennai Super Kings,SP Jackson,3,3,0,0,100.0,not out
6,Royal Challengers Bangalore,AM Rahane,9,10,1,0,90.0,c Shahbaz Ahmed b Mohammed Siraj
6,Royal Challengers Bangalore,VR Iyer,10,14,1,0,71.43,c & b Akash Deep
6,Royal Challengers Bangalore,SS Iyer,13,10,2,0,130.0,c F du Plessis b PWH de Silva
6,Royal Challengers Bangalore,N Rana,10,5,1,1,200.0,c DJ Willey b Akash Deep
6,Royal Challengers Bangalore,SP Narine,12,8,1,1,150.0,c Akash Deep b PWH de Silva
6,Royal Challengers Bangalore,SW Billings,14,15,0,1,93.33,c V Kohli b HV Patel
6,Royal Challengers Bangalore,SP Jackson,0,1,0,0,0.0,b PWH de Silva
6,Royal Challengers Bangalore,AD Russell,25,18,1,3,138.89,c KD Karthik b HV Patel
6,Royal Challengers Bangalore,TG Southee,1,5,0,0,20.0,c F du Plessis b PWH de Silva
6,Royal Challengers Bangalore,UT Yadav,18,12,2,1,150.0,b Akash Deep
6,Royal Challengers Bangalore,CV Varun,10,16,2,0,62.5,not out
8,Punjab Kings,AM Rahane,12,11,3,0,109.09,c OF Smith b K Rabada
8,Punjab Kings,VR Iyer,3,7,0,0,42.86,c Harpreet Brar b OF Smith
8,Punjab Kings,SS Iyer,26,15,5,0,173.33,c K Rabada b RD Chahar
8,Punjab Kings,SW Billings,24,23,1,1,104.35,not out
8,Punjab Kings,N Rana,0,2,0,0,0.0,lbw b RD Chahar
8,Punjab Kings,AD Russell,70,31,2,8,225.81,not out
14,Mumbai Indians,AM Rahane,7,11,0,0,63.64,c DR Sams b TS Mills
14,Mumbai Indians,VR Iyer,50,41,6,1,121.95,not out
14,Mumbai Indians,SS Iyer,10,6,2,0,166.67,c Tilak Varma b DR Sams
14,Mumbai Indians,SW Billings,17,12,0,2,141.67,c Basil Thampi b M Ashwin
14,Mumbai Indians,N Rana,8,7,0,1,114.29,c DR Sams b M Ashwin
14,Mumbai Indians,AD Russell,11,5,1,1,220.0,c D Brevis b TS Mills
14,Mumbai Indians,PJ Cummins,56,15,4,6,373.33,not out
19,Delhi Capitals,AM Rahane,8,14,1,0,57.14,c SN Thakur b KK Ahmed
19,Delhi Capitals,VR Iyer,18,8,1,2,225.0,c AR Patel b KK Ahmed
19,Delhi Capitals,SS Iyer,54,33,5,2,163.64,st RR Pant b Kuldeep Yadav
19,Delhi Capitals,N Rana,30,20,0,3,150.0,c PP Shaw b Lalit Yadav
19,Delhi Capitals,AD Russell,24,21,3,0,114.29,c SN Khan b SN Thakur
19,Delhi Capitals,SW Billings,15,9,1,1,166.67,c Lalit Yadav b KK Ahmed
19,Delhi Capitals,PJ Cummins,4,3,1,0,133.33,lbw b Kuldeep Yadav
19,Delhi Capitals,SP Narine,4,2,1,0,200.0,c R Powell b Kuldeep Yadav
19,Delhi Capitals,UT Yadav,0,1,0,0,0.0,c & b Kuldeep Yadav
19,Delhi Capitals,Rasikh Salam,7,6,1,0,116.67,c R Powell b SN Thakur
19,Delhi Capitals,CV Varun,1,1,0,0,100.0,not out
25,Sunrisers Hyderabad,VR Iyer,6,13,1,0,46.15,b T Natarajan
25,Sunrisers Hyderabad,AJ Finch,7,5,0,1,140.0,c N Pooran b M Jansen
25,Sunrisers Hyderabad,SS Iyer,28,25,3,0,112.0,b Umran Malik
25,Sunrisers Hyderabad,SP Narine,6,2,0,1,300.0,c Shashank Singh b T Natarajan
25,Sunrisers Hyderabad,N Rana,54,36,6,2,150.0,c N Pooran b T Natarajan
25,Sunrisers Hyderabad,SP Jackson,7,7,0,1,100.0,c T Natarajan b Umran Malik
25,Sunrisers Hyderabad,AD Russell,49,25,4,4,196.0,not out
25,Sunrisers Hyderabad,PJ Cummins,3,3,0,0,100.0,c M Jansen b B Kumar
25,Sunrisers Hyderabad,Aman Hakim Khan,5,3,1,0,166.67,b J Suchith
25,Sunrisers Hyderabad,UT Yadav,1,1,0,0,100.0,not out
30,Rajasthan Royals,AJ Finch,58,28,9,2,207.14,c KK Nair b M Prasidh Krishna
30,Rajasthan Royals,SP Narine,0,0,0,0,0.0,run out (SO Hetmyer)
30,Rajasthan Royals,SS Iyer,85,51,7,4,166.67,lbw b YS Chahal
30,Rajasthan Royals,N Rana,18,11,1,1,163.64,c JC Buttler b YS Chahal
30,Rajasthan Royals,AD Russell,0,1,0,0,0.0,b R Ashwin
30,Rajasthan Royals,VR Iyer,6,7,0,0,85.71,st SV Samson b YS Chahal
30,Rajasthan Royals,SP Jackson,8,8,0,0,100.0,c M Prasidh Krishna b OC McCoy
30,Rajasthan Royals,Shivam Mavi,0,1,0,0,0.0,c R Parag b YS Chahal
30,Rajasthan Royals,PJ Cummins,0,1,0,0,0.0,c SV Samson b YS Chahal
30,Rajasthan Royals,UT Yadav,21,9,1,2,233.33,b OC McCoy
30,Rajasthan Royals,CV Varun,1,1,0,0,100.0,not out
35,Gujarat Titans,SW Billings,4,4,1,0,100.0,c WP Saha b Mohammed Shami
35,Gujarat Titans,SP Narine,5,5,1,0,100.0,c LH Ferguson b Mohammed Shami
35,Gujarat Titans,SS Iyer,12,15,1,1,80.0,c WP Saha b Yash Dayal
35,Gujarat Titans,N Rana,2,7,0,0,28.57,c WP Saha b LH Ferguson
35,Gujarat Titans,RK Singh,35,28,4,1,125.0,c WP Saha b Yash Dayal
35,Gujarat Titans,VR Iyer,17,17,2,0,100.0,c A Manohar b Rashid Khan
35,Gujarat Titans,AD Russell,48,25,1,6,192.0,c LH Ferguson b AS Joseph
35,Gujarat Titans,Shivam Mavi,2,4,0,0,50.0,b Rashid Khan
35,Gujarat Titans,UT Yadav,15,15,1,1,100.0,not out
35,Gujarat Titans,TG Southee,1,1,0,0,100.0,not out
41,Delhi Capitals,AJ Finch,3,7,0,0,42.86,b C Sakariya
41,Delhi Capitals,VR Iyer,6,12,0,0,50.0,c C Sakariya b AR Patel
41,Delhi Capitals,SS Iyer,42,37,4,0,113.51,c RR Pant b Kuldeep Yadav
41,Delhi Capitals,B Indrajith,6,8,0,0,75.0,c R Powell b Kuldeep Yadav
41,Delhi Capitals,SP Narine,0,1,0,0,0.0,lbw b Kuldeep Yadav
41,Delhi Capitals,N Rana,57,34,3,4,167.65,c C Sakariya b Mustafizur Rahman
41,Delhi Capitals,AD Russell,0,3,0,0,0.0,st RR Pant b Kuldeep Yadav
41,Delhi Capitals,RK Singh,23,16,3,0,143.75,c R Powell b Mustafizur Rahman
41,Delhi Capitals,UT Yadav,0,1,0,0,0.0,not out
41,Delhi Capitals,TG Southee,0,1,0,0,0.0,b Mustafizur Rahman
41,Delhi Capitals,Harshit Rana,0,1,0,0,0.0,not out
47,Rajasthan Royals,B Indrajith,15,16,2,0,93.75,c R Ashwin b M Prasidh Krishna
47,Rajasthan Royals,AJ Finch,4,7,0,0,57.14,b KR Sen
47,Rajasthan Royals,SS Iyer,34,32,3,1,106.25,c SV Samson b TA Boult
47,Rajasthan Royals,N Rana,48,37,3,2,129.73,not out
47,Rajasthan Royals,RK Singh,42,23,6,1,182.61,not out
53,Lucknow Super Giants,B Indrajith,0,6,0,0,0.0,c A Badoni b Mohsin Khan
53,Lucknow Super Giants,AJ Finch,14,14,1,0,100.0,c Q de Kock b JO Holder
53,Lucknow Super Giants,SS Iyer,6,9,1,0,66.67,c A Badoni b PVD Chameera
53,Lucknow Super Giants,N Rana,2,11,0,0,18.18,b Avesh Khan
53,Lucknow Super Giants,RK Singh,6,10,0,0,60.0,c KH Pandya b Ravi Bishnoi
53,Lucknow Super Giants,AD Russell,45,19,3,5,236.84,c JO Holder b Avesh Khan
53,Lucknow Super Giants,SP Narine,22,12,3,1,183.33,c KH Pandya b JO Holder
53,Lucknow Super Giants,AS Roy,0,2,0,0,0.0,c Q de Kock b Avesh Khan
53,Lucknow Super Giants,Shivam Mavi,1,2,0,0,50.0,not out
53,Lucknow Super Giants,TG Southee,0,1,0,0,0.0,c Avesh Khan b JO Holder
