match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
6,2013-04-07,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,31,2,7.75,9,1,0
11,2013-04-10,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",2.2,0,18,0,7.71,8,1,0
18,2013-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,1,10,2,2.5,17,1,0
20,2013-04-16,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",4.0,0,26,2,6.5,11,2,0
25,2013-04-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,1,12,1,4.0,11,0,0
29,2013-04-21,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",4.0,0,36,0,9.0,9,3,0
32,2013-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,29,2,7.25,8,1,0
35,2013-04-26,Kolkata Knight Riders,Eden Gardens,4.0,0,28,0,7.0,13,1,0
41,2013-04-29,Mumbai Indians,Wankhede Stadium,4.0,0,24,1,6.0,11,1,0
45,2013-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,38,0,9.5,9,0,0
51,2013-05-06,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",4.0,0,28,0,7.0,10,2,0
55,2013-05-09,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,27,0,6.75,9,1,0
59,2013-05-11,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",4.0,0,32,0,8.0,7,1,0
67,2013-05-16,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,0,19,1,4.75,13,0,0
69,2013-05-18,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,3.0,0,15,1,5.0,10,1,0
