innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,SV Samson,39,25,7,0,156.0,c RV Uthappa b UT Yadav,1
1,Delhi Daredevils,SW Billings,21,17,2,0,123.53,c RV Uthappa b NM Coulter-Nile,2
1,Delhi Daredevils,KK Nair,21,27,1,0,77.78,b NM Coulter-Nile,3
1,Delhi Daredevils,SS Iyer,26,17,4,0,152.94,"run out (C de Grandhomme, RV Uthappa)",4
1,Delhi Daredevils,RR Pant,38,16,2,4,237.5,c G Gambhir b NM Coulter-Nile,5
1,Delhi Daredevils,AD Mathews,1,4,0,0,25.0,b SP Narine,6
1,Delhi Daredevils,CH Morris,16,9,3,0,177.78,c UT Yadav b CR Woakes,7
1,Delhi Daredevils,PJ Cummins,3,4,0,0,75.0,not out,8
1,Delhi Daredevils,Mohammed Shami,0,1,0,0,0.0,not out,9
2,Kolkata Knight Riders,G Gambhir,14,12,2,0,116.67,c AD Mathews b Z Khan,1
2,Kolkata Knight Riders,C de Grandhomme,1,2,0,0,50.0,c SW Billings b Z Khan,2
2,Kolkata Knight Riders,RV Uthappa,4,2,1,0,200.0,c RR Pant b PJ Cummins,3
2,Kolkata Knight Riders,MK Pandey,69,49,4,3,140.82,not out,4
2,Kolkata Knight Riders,YK Pathan,59,39,6,2,151.28,c & b CH Morris,5
2,Kolkata Knight Riders,SA Yadav,7,9,0,0,77.78,c Z Khan b PJ Cummins,6
2,Kolkata Knight Riders,CR Woakes,3,5,0,0,60.0,st RR Pant b A Mishra,7
2,Kolkata Knight Riders,SP Narine,1,1,0,0,100.0,not out,8
