match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
52,2013-05-07,Rajasthan Royals,Sawai Mansingh Stadium,2,3,0,0,66.67,c SV Samson b SR Watson,3
67,2013-05-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,12,8,2,0,150.0,not out,7
71,2013-05-19,Pune Warriors,Subrata Roy Sahara Stadium,30,23,2,1,130.43,c RV Gomez b AD Mathews,7
