innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,DA Warner,51,27,S Dhawan,55,33,107,60
1,Sunrisers Hyderabad,2,S Dhawan,22,15,KS Williamson,16,11,40,26
1,Sunrisers Hyderabad,3,KS Williamson,9,5,Yuvraj Singh,15,12,24,17
1,Sunrisers Hyderabad,4,KS Williamson,29,11,MC Henriques,7,6,36,17
2,Kings XI Punjab,1,MJ Guptill,23,11,M Vohra,3,3,26,14
2,Kings XI Punjab,2,M Vohra,0,3,SE Marsh,10,6,11,9
2,Kings XI Punjab,3,GJ Maxwell,0,2,SE Marsh,5,5,5,7
2,Kings XI Punjab,4,SE Marsh,45,28,EJG Morgan,26,21,73,49
2,Kings XI Punjab,5,SE Marsh,20,8,WP Saha,2,4,23,11
2,Kings XI Punjab,6,SE Marsh,4,3,AR Patel,1,1,6,4
2,Kings XI Punjab,7,AR Patel,15,8,Anureet Singh,3,4,18,12
2,Kings XI Punjab,8,Anureet Singh,11,6,MM Sharma,2,4,13,10
2,Kings XI Punjab,9,Anureet Singh,1,2,I Sharma,5,2,6,4
2,Kings XI Punjab,10,Anureet Singh,1,2,I Sharma,5,2,6,4
