innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,KL Rahul,29,27,3,1,107.41,b L Ngidi,1
1,Kings XI Punjab,MA Agarwal,26,15,5,0,173.33,b L Ngidi,2
1,Kings XI Punjab,CH Gayle,12,19,0,0,63.16,lbw b Imran Tahir,3
1,Kings XI Punjab,N Pooran,2,6,0,0,33.33,c MS Dhoni b SN Thakur,4
1,Kings XI Punjab,Mandeep Singh,14,15,1,0,93.33,b RA Jadeja,5
1,Kings XI Punjab,DJ Hooda,62,30,3,4,206.67,not out,6
1,Kings XI Punjab,JDS Neesham,2,3,0,0,66.67,c RD Gaikwad b L Ngidi,7
1,Kings XI Punjab,CJ Jordan,4,5,0,0,80.0,not out,8
2,Chennai Super Kings,RD Gaikwad,62,49,6,1,126.53,not out,1
2,Chennai Super Kings,F du Plessis,48,34,4,2,141.18,c KL Rahul b CJ Jordan,2
2,Chennai Super Kings,AT Rayudu,30,30,2,0,100.0,not out,3
