innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,Mandeep Singh,10,11,1,0,90.91,c Q de Kock b I Sharma,1
1,Kings XI Punjab,AC Gilchrist,26,25,4,0,104.0,c I Sharma b KV Sharma,2
1,Kings XI Punjab,PC Valthaty,6,17,0,0,35.29,c NLTC Perera b KV Sharma,3
1,Kings XI Punjab,DJ Hussey,22,24,1,1,91.67,c PA Reddy b I Sharma,4
1,Kings XI Punjab,PP Chawla,23,15,1,2,153.33,"run out (PA Reddy, NLTC Perera)",5
1,Kings XI Punjab,Gurkeerat Singh,17,12,1,1,141.67,b DW Steyn,6
1,Kings XI Punjab,Azhar Mahmood,4,4,1,0,100.0,c A Ashish Reddy b A Mishra,7
1,Kings XI Punjab,MS Gony,0,0,0,0,0.0,"run out (I Sharma, Q de Kock)",8
1,Kings XI Punjab,M Vohra,0,1,0,0,0.0,c I Sharma b A Mishra,9
1,Kings XI Punjab,AD Mascarenhas,5,5,0,0,100.0,not out,10
1,Kings XI Punjab,P Kumar,3,6,0,0,50.0,not out,11
2,Sunrisers Hyderabad,Q de Kock,0,4,0,0,0.0,b P Kumar,1
2,Sunrisers Hyderabad,PA Reddy,19,17,2,0,111.76,c Azhar Mahmood b MS Gony,2
2,Sunrisers Hyderabad,GH Vihari,46,39,5,0,117.95,c DJ Hussey b PP Chawla,3
2,Sunrisers Hyderabad,CL White,16,23,1,0,69.57,b MS Gony,4
2,Sunrisers Hyderabad,BB Samantray,10,12,1,0,83.33,lbw b Azhar Mahmood,5
2,Sunrisers Hyderabad,NLTC Perera,23,11,0,3,209.09,not out,6
2,Sunrisers Hyderabad,A Ashish Reddy,7,7,1,0,100.0,not out,7
