match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2011-04-10,Pune Warriors,Dr DY Patil Sports Academy,12,6,3,0,200.0,"run out (Yuvraj Singh, RV Uthappa)",6
9,2011-04-13,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",20,11,2,1,181.82,c SB Jakati b S Randiv,4
23,2011-04-21,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",5,5,1,0,100.0,not out,7
26,2011-04-23,Delhi Daredevils,Feroz Shah Kotla,2,4,0,0,50.0,c JR Hopes b AB Agarkar,7
47,2011-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,4,5,0,0,80.0,c AUK Pathan b DL Vettori,6
