match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2024-03-24,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",11,4,1,1,275.0,c R Tewatia b UT Yadav,7
8,2024-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",24,20,1,1,120.0,c H Klaasen b JD Unadkat,5
14,2024-04-01,Rajasthan Royals,"Wankhede Stadium, Mumbai",34,21,6,0,161.9,c R Powell b YS Chahal,6
20,2024-04-07,Delhi Capitals,"Wankhede Stadium, Mumbai",39,33,3,1,118.18,c J Fraser-McGurk b A Nortje,4
25,2024-04-11,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",21,6,0,3,350.0,not out,4
29,2024-04-14,Chennai Super Kings,"Wankhede Stadium, Mumbai",2,6,0,0,33.33,c RA Jadeja b TU Deshpande,5
33,2024-04-18,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",10,6,0,1,166.67,c Harpreet Brar b HV Patel,5
38,2024-04-22,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",10,10,1,0,100.0,lbw b Avesh Khan,7
43,2024-04-27,Delhi Capitals,"Arun Jaitley Stadium, Delhi",46,24,4,3,191.67,c Mukesh Kumar b Rasikh Salam,5
48,2024-04-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,c KL Rahul b Naveen-ul-Haq,5
51,2024-05-03,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",1,3,0,0,33.33,c MK Pandey b AD Russell,7
60,2024-05-11,Kolkata Knight Riders,"Eden Gardens, Kolkata",2,4,0,0,50.0,c VG Arora b CV Varun,5
67,2024-05-17,Lucknow Super Giants,"Wankhede Stadium, Mumbai",16,13,1,1,123.08,c Naveen-ul-Haq b Mohsin Khan,5
