innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,LMP Simmons,3,8,0,0,37.5,c & b JD Unadkat,1
1,Mumbai Indians,PA Patel,4,6,0,0,66.67,c SN Thakur b JD Unadkat,2
1,Mumbai Indians,AT Rayudu,12,15,1,0,80.0,run out (SPD Smith),3
1,Mumbai Indians,RG Sharma,24,22,4,0,109.09,c SN Thakur b A Zampa,4
1,Mumbai Indians,KH Pandya,47,38,3,2,123.68,c AM Rahane b DT Christian,5
1,Mumbai Indians,KA Pollard,7,3,0,1,233.33,c MK Tiwary b A Zampa,6
1,Mumbai Indians,HH Pandya,10,9,0,1,111.11,lbw b DT Christian,7
1,Mumbai Indians,KV Sharma,1,5,0,0,20.0,"run out (DT Christian, SN Thakur)",8
1,Mumbai Indians,MG Johnson,13,14,0,1,92.86,not out,9
2,Rising Pune Supergiant,AM Rahane,44,38,5,0,115.79,c KA Pollard b MG Johnson,1
2,Rising Pune Supergiant,RA Tripathi,3,8,0,0,37.5,lbw b JJ Bumrah,2
2,Rising Pune Supergiant,SPD Smith,51,50,2,2,102.0,c AT Rayudu b MG Johnson,3
2,Rising Pune Supergiant,MS Dhoni,10,13,1,0,76.92,c PA Patel b JJ Bumrah,4
2,Rising Pune Supergiant,MK Tiwary,7,8,1,0,87.5,c KA Pollard b MG Johnson,5
2,Rising Pune Supergiant,DT Christian,4,2,0,0,200.0,not out,6
2,Rising Pune Supergiant,Washington Sundar,0,1,0,0,0.0,"run out (J Suchith, PA Patel)",7
