innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,LMP Simmons,3,7,PA Patel,4,6,7,13
1,Mumbai Indians,2,AT Rayudu,1,2,LMP Simmons,0,1,1,3
1,Mumbai Indians,3,RG Sharma,21,15,AT Rayudu,11,13,33,28
1,Mumbai Indians,4,RG Sharma,3,7,KH Pandya,10,10,15,17
1,Mumbai Indians,5,KH Pandya,2,2,KA Pollard,7,3,9,5
1,Mumbai Indians,6,KH Pandya,3,5,HH Pandya,10,9,13,14
1,Mumbai Indians,7,KV Sharma,1,5,KH Pandya,0,0,1,5
1,Mumbai Indians,8,MG Johnson,13,14,KH Pandya,32,21,50,35
1,Mumbai Indians,9,MG Johnson,13,14,KH Pandya,32,21,50,35
2,Rising Pune Supergiant,1,AM Rahane,10,6,RA Tripathi,3,8,17,14
2,Rising Pune Supergiant,2,SPD Smith,18,25,AM Rahane,34,32,54,57
2,Rising Pune Supergiant,3,SPD Smith,16,14,MS Dhoni,10,13,27,27
2,Rising Pune Supergiant,4,MK Tiwary,7,8,SPD Smith,17,10,25,18
2,Rising Pune Supergiant,5,SPD Smith,0,1,DT Christian,0,0,0,1
2,Rising Pune Supergiant,6,Washington Sundar,0,1,DT Christian,4,2,5,3
2,Rising Pune Supergiant,7,Washington Sundar,0,1,DT Christian,4,2,5,3
