innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiant,A Zampa,4.0,0,32,2,8.0,7,1,0
1,Rising Pune Supergiant,DT Christian,4.0,0,34,2,8.5,9,2,0
1,Rising Pune Supergiant,JD Unadkat,4.0,0,19,2,4.75,10,0,0
1,Rising Pune Supergiant,LH Ferguson,2.0,0,21,0,10.5,5,1,0
1,Rising Pune Supergiant,SN Thakur,2.0,0,7,0,3.5,6,1,0
1,Rising Pune Supergiant,Washington Sundar,4.0,0,13,0,3.25,15,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,26,2,6.5,7,0,0
2,Mumbai Indians,KH Pandya,4.0,0,31,0,7.75,8,0,0
2,Mumbai Indians,KV Sharma,4.0,0,18,0,4.5,12,2,0
2,Mumbai Indians,MG Johnson,4.0,0,26,3,6.5,8,0,0
2,Mumbai Indians,SL Malinga,4.0,0,21,0,5.25,11,1,0
