match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2014-04-18,Kings XI Punjab,Sheikh Zayed Stadium,67,45,4,5,148.89,c GJ Maxwell b AR Patel,2
8,2014-04-21,Delhi Daredevils,Sheikh Zayed Stadium,9,10,1,0,90.0,c WD Parnell b JD Unadkat,2
10,2014-04-23,Rajasthan Royals,Dubai International Cricket Stadium,6,10,0,0,60.0,c SPD Smith b JP Faulkner,2
13,2014-04-25,Mumbai Indians,Dubai International Cricket Stadium,71,53,8,2,133.96,not out,2
17,2014-04-27,Sunrisers Hyderabad,Sharjah Cricket Stadium,40,33,3,2,121.21,b KV Sharma,2
21,2014-05-02,Kolkata Knight Riders,JSCA International Stadium Complex,56,40,5,2,140.0,c YK Pathan b AD Russell,2
26,2014-05-05,Delhi Daredevils,Feroz Shah Kotla,32,35,5,0,91.43,c M Vijay b LR Shukla,2
29,2014-05-07,Kings XI Punjab,Barabati Stadium,33,29,3,0,113.79,run out (MG Johnson),2
33,2014-05-10,Mumbai Indians,Wankhede Stadium,13,11,1,1,118.18,lbw b P Kumar,2
37,2014-05-13,Rajasthan Royals,JSCA International Stadium Complex,6,3,0,1,200.0,c KK Nair b Ankit Sharma,2
42,2014-05-18,Royal Challengers Bangalore,JSCA International Stadium Complex,19,13,1,2,146.15,c MA Starc b VR Aaron,2
47,2014-05-20,Kolkata Knight Riders,Eden Gardens,28,24,1,2,116.67,c SA Yadav b SP Narine,2
58,2014-05-28,Mumbai Indians,Brabourne Stadium,14,11,0,2,127.27,st AP Tare b PP Ojha,4
59,2014-05-30,Kings XI Punjab,Wankhede Stadium,11,16,0,0,68.75,"run out (GJ Maxwell, WP Saha)",4
