innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,DA Warner,30,19,S Dhawan,24,18,56,37
1,Sunrisers Hyderabad,2,MC Henriques,28,24,DA Warner,35,22,65,45
1,Sunrisers Hyderabad,3,DA Warner,2,3,EJG Morgan,17,7,19,10
1,Sunrisers Hyderabad,4,DA Warner,14,8,NV Ojha,2,3,17,11
1,Sunrisers Hyderabad,5,KL Rahul,0,1,NV Ojha,0,0,0,1
1,Sunrisers Hyderabad,6,KL Rahul,17,9,KV Sharma,11,7,28,16
2,Kings XI Punjab,1,M Vijay,24,18,M Vohra,17,11,42,29
2,Kings XI Punjab,2,WP Saha,2,4,M Vohra,3,4,5,8
2,Kings XI Punjab,3,GJ Maxwell,11,6,WP Saha,2,2,13,8
2,Kings XI Punjab,4,DA Miller,3,5,WP Saha,1,4,5,9
2,Kings XI Punjab,5,DA Miller,9,10,GJ Bailey,6,11,16,21
2,Kings XI Punjab,6,Gurkeerat Singh,3,5,DA Miller,15,5,18,10
2,Kings XI Punjab,7,AR Patel,15,11,DA Miller,40,18,59,29
2,Kings XI Punjab,8,DA Miller,22,6,BE Hendricks,0,0,22,6
