innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,56,7.1
1,Sunrisers Hyderabad,2,MC Henriques,121,14.4
1,Sunrisers Hyderabad,3,EJG Morgan,140,16.2
1,Sunrisers Hyderabad,4,DA Warner,157,18.1
1,Sunrisers Hyderabad,5,NV Ojha,157,18.2
2,Kings XI Punjab,1,M Vijay,42,5.5
2,Kings XI Punjab,2,M Vohra,47,7.1
2,Kings XI Punjab,3,GJ Maxwell,60,8.3
2,Kings XI Punjab,4,WP Saha,65,9.6
2,Kings XI Punjab,5,GJ Bailey,81,13.3
2,Kings XI Punjab,6,Gurkeerat Singh,99,15.1
2,Kings XI Punjab,7,AR Patel,158,19.6
