innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,DA Warner,81,52,6,5,155.77,c Gurkeerat Singh b BE Hendricks,1
1,Sunrisers Hyderabad,S Dhawan,24,18,4,0,133.33,st WP Saha b GJ Maxwell,2
1,Sunrisers Hyderabad,MC Henriques,28,24,4,0,116.67,c Anureet Singh b Gurkeerat Singh,3
1,Sunrisers Hyderabad,EJG Morgan,17,7,1,2,242.86,c M Vohra b BE Hendricks,4
1,Sunrisers Hyderabad,NV Ojha,2,3,0,0,66.67,run out (GJ Bailey),5
1,Sunrisers Hyderabad,KL Rahul,17,10,1,1,170.0,not out,6
1,Sunrisers Hyderabad,KV Sharma,11,7,0,1,157.14,not out,7
2,Kings XI Punjab,M Vijay,24,18,4,1,133.33,c S Dhawan b Bipul Sharma,1
2,Kings XI Punjab,M Vohra,20,15,2,1,133.33,c B Kumar b Bipul Sharma,2
2,Kings XI Punjab,WP Saha,5,10,0,0,50.0,c KL Rahul b MC Henriques,3
2,Kings XI Punjab,GJ Maxwell,11,6,1,1,183.33,c NV Ojha b TA Boult,4
2,Kings XI Punjab,DA Miller,89,44,2,9,202.27,not out,5
2,Kings XI Punjab,GJ Bailey,6,11,0,0,54.55,c DA Warner b MC Henriques,6
2,Kings XI Punjab,Gurkeerat Singh,3,5,0,0,60.0,c EJG Morgan b MC Henriques,7
2,Kings XI Punjab,AR Patel,15,11,2,0,136.36,c NV Ojha b B Kumar,8
