innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,2.0,0,19,0,9.5,3,0,0
1,Kings XI Punjab,Anureet Singh,4.0,0,37,0,9.25,9,0,0
1,Kings XI Punjab,BE Hendricks,4.0,0,40,2,10.0,7,2,1
1,Kings XI Punjab,GJ Maxwell,3.0,0,28,1,9.33,7,1,0
1,Kings XI Punjab,Gurkeerat Singh,3.0,0,27,1,9.0,6,0,0
1,Kings XI Punjab,Sandeep Sharma,4.0,0,33,0,8.25,9,0,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,34,1,8.5,10,0,0
2,Sunrisers Hyderabad,Bipul Sharma,2.0,0,13,2,6.5,7,0,0
2,Sunrisers Hyderabad,I Sharma,4.0,0,49,0,12.25,7,1,0
2,Sunrisers Hyderabad,KV Sharma,2.0,0,20,0,10.0,2,0,0
2,Sunrisers Hyderabad,MC Henriques,4.0,0,16,3,4.0,10,2,0
2,Sunrisers Hyderabad,TA Boult,4.0,0,45,1,11.25,7,1,0
