innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Narine,7,3.3
1,Kolkata Knight Riders,2,RV Uthappa,62,8.3
1,Kolkata Knight Riders,3,CA Lynn,89,11.5
1,Kolkata Knight Riders,4,KD Karthik,117,14.4
1,Kolkata Knight Riders,5,AD Russell,178,18.2
1,Kolkata Knight Riders,6,N Rana,193,19.3
1,Kolkata Knight Riders,7,Shubman Gill,200,20.2
1,Kolkata Knight Riders,8,PP Chawla,200,20.5
1,Kolkata Knight Riders,9,TK Curran,200,20.6
2,Delhi Daredevils,1,JJ Roy,4,1.5
2,Delhi Daredevils,2,SS Iyer,13,2.5
2,Delhi Daredevils,3,G Gambhir,24,3.6
2,Delhi Daredevils,4,RR Pant,86,9.3
2,Delhi Daredevils,5,R Tewatia,97,10.3
2,Delhi Daredevils,6,GJ Maxwell,113,11.5
2,Delhi Daredevils,7,CH Morris,116,12.3
2,Delhi Daredevils,8,V Shankar,117,12.5
2,Delhi Daredevils,9,Mohammed Shami,128,14.5
2,Delhi Daredevils,10,TA Boult,129,15.2
