match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2020-09-20,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,15,3,3.75,14,1,1
6,2020-09-24,Royal Challengers Bangalore,Dubai International Cricket Stadium,3.0,0,14,1,4.67,9,0,0
9,2020-09-27,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,53,3,13.25,8,1,0
13,2020-10-01,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,36,1,9.0,9,2,0
18,2020-10-04,Chennai Super Kings,Dubai International Cricket Stadium,3.4,0,35,0,9.55,7,2,0
22,2020-10-08,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,40,1,10.0,8,0,0
24,2020-10-10,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,30,1,7.5,9,0,0
31,2020-10-15,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,45,2,11.25,5,0,0
36,2020-10-18,Mumbai Indians,Dubai International Cricket Stadium,4.0,0,30,2,7.5,12,0,0
38,2020-10-20,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,28,2,7.0,12,2,0
43,2020-10-24,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,34,1,8.5,11,1,0
46,2020-10-26,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,0,35,3,8.75,12,0,0
50,2020-10-30,Rajasthan Royals,Sheikh Zayed Stadium,3.0,0,36,0,12.0,5,0,0
53,2020-11-01,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,29,0,7.25,11,1,0
