match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2015-04-09,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",1,3,0,0,33.33,lbw b DJ Muthuswami,7
12,2015-04-17,Mumbai Indians,Wankhede Stadium,13,5,1,1,260.0,not out,6
15,2015-04-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",62,36,8,1,172.22,not out,5
20,2015-04-22,Royal Challengers Bangalore,M Chinnaswamy Stadium,5,4,1,0,125.0,c AB de Villiers b Iqbal Abdulla,7
28,2015-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",5,7,1,0,71.43,c SA Yadav b PP Chawla,6
30,2015-04-30,Kolkata Knight Riders,Eden Gardens,30,32,4,0,93.75,b AD Russell,5
34,2015-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",25,20,3,0,125.0,not out,7
37,2015-05-04,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2,3,0,0,66.67,c D Wiese b MA Starc,8
47,2015-05-10,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",15,8,2,0,187.5,not out,7
49,2015-05-12,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,8,8,0,1,100.0,c JP Duminy b GS Sandhu,6
57,2015-05-19,Mumbai Indians,Wankhede Stadium,20,15,2,1,133.33,"run out (MJ McClenaghan, PA Patel)",6
59,2015-05-22,Royal Challengers Bangalore,JSCA International Stadium Complex,0,1,0,0,0.0,b MA Starc,7
60,2015-05-24,Mumbai Indians,Eden Gardens,9,6,0,1,150.0,c LMP Simmons b MJ McClenaghan,5
