match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2021-04-09,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",31,23,4,1,134.78,c AB de Villiers b KA Jamieson,3
5,2021-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",56,36,7,2,155.56,c Shubman Gill b Shakib Al Hasan,3
9,2021-04-17,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",10,6,1,1,166.67,c & b V Shankar,3
13,2021-04-20,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",24,15,4,0,160.0,c RR Pant b Avesh Khan,3
17,2021-04-23,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",33,27,3,1,122.22,c CH Gayle b Ravi Bishnoi,4
24,2021-04-29,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",16,10,3,0,160.0,c JC Buttler b CH Morris,3
27,2021-05-01,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",3,3,0,0,100.0,c MS Dhoni b RA Jadeja,3
30,2021-09-19,Chennai Super Kings,Dubai International Cricket Stadium,3,7,0,0,42.86,c F du Plessis b SN Thakur,3
34,2021-09-23,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",5,10,0,0,50.0,c KD Karthik b M Prasidh Krishna,3
39,2021-09-26,Royal Challengers Bangalore,Dubai International Cricket Stadium,8,9,0,0,88.89,c YS Chahal b Mohammed Siraj,4
42,2021-09-28,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",0,1,0,0,0.0,b Ravi Bishnoi,3
46,2021-10-02,Delhi Capitals,Sharjah Cricket Stadium,33,26,2,2,126.92,c K Rabada b AR Patel,3
51,2021-10-05,Rajasthan Royals,Sharjah Cricket Stadium,13,8,3,0,162.5,c MK Lomror b Mustafizur Rahman,3
55,2021-10-08,Sunrisers Hyderabad,"Zayed Cricket Stadium, Abu Dhabi",82,40,13,3,205.0,c Mohammad Nabi b JO Holder,5
