innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,AR Patel,4.0,0,17,1,4.25,13,1,0
1,Delhi Capitals,I Sharma,2.0,0,8,2,4.0,9,1,0
1,Delhi Capitals,KK Ahmed,4.0,1,18,1,4.5,14,1,0
1,Delhi Capitals,Kuldeep Yadav,4.0,0,16,0,4.0,12,0,0
1,Delhi Capitals,Mukesh Kumar,2.3,0,14,3,5.6,8,1,2
1,Delhi Capitals,T Stubbs,1.0,0,11,2,11.0,3,1,0
2,Gujarat Titans,Noor Ahmad,1.5,0,14,0,7.64,5,0,0
2,Gujarat Titans,Rashid Khan,2.0,0,12,1,6.0,6,0,0
2,Gujarat Titans,S Sandeep Warrier,3.0,0,40,2,13.33,6,0,0
2,Gujarat Titans,SH Johnson,2.0,0,22,1,11.0,6,2,0
