innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,WP Saha,2,10,0,0,20.0,b Mukesh Kumar,1
1,Gujarat Titans,Shubman Gill,8,6,2,0,133.33,c PP Shaw b I Sharma,2
1,Gujarat Titans,B Sai Sudharsan,12,9,2,0,133.33,run out (Sumit Kumar),3
1,Gujarat Titans,DA Miller,2,6,0,0,33.33,c RR Pant b I Sharma,4
1,Gujarat Titans,A Manohar,8,14,1,0,57.14,st RR Pant b T Stubbs,5
1,Gujarat Titans,R Tewatia,10,15,1,0,66.67,lbw b AR Patel,6
1,Gujarat Titans,M Shahrukh Khan,0,1,0,0,0.0,st RR Pant b T Stubbs,7
1,Gujarat Titans,Rashid Khan,31,24,2,1,129.17,c RR Pant b Mukesh Kumar,8
1,Gujarat Titans,MM Sharma,2,14,0,0,14.29,c Sumit Kumar b KK Ahmed,9
1,Gujarat Titans,Noor Ahmad,1,7,0,0,14.29,b Mukesh Kumar,10
1,Gujarat Titans,SH Johnson,1,1,0,0,100.0,not out,11
2,Delhi Capitals,PP Shaw,7,6,1,0,116.67,c SH Johnson b S Sandeep Warrier,1
2,Delhi Capitals,J Fraser-McGurk,20,10,2,2,200.0,c A Manohar b SH Johnson,2
2,Delhi Capitals,Abishek Porel,15,7,2,1,214.29,b S Sandeep Warrier,3
2,Delhi Capitals,SD Hope,19,10,1,2,190.0,c MM Sharma b Rashid Khan,4
2,Delhi Capitals,RR Pant,16,11,1,1,145.45,not out,5
2,Delhi Capitals,Sumit Kumar,9,9,2,0,100.0,not out,6
