innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,A Kamboj,4.0,0,47,2,11.75,8,1,1
1,Chennai Super Kings,AJ Hosein,4.0,0,49,0,12.25,4,0,0
1,Chennai Super Kings,J Overton,4.0,0,36,3,9.0,10,2,0
1,Chennai Super Kings,Mukesh Choudhary,4.0,0,45,0,11.25,9,2,0
1,Chennai Super Kings,Noor Ahmad,4.0,0,24,1,6.0,9,0,0
2,Lucknow Super Giants,AK Markram,0.2,0,14,0,42.0,0,2,0
2,Lucknow Super Giants,Avesh Khan,4.0,0,44,1,11.0,7,4,0
2,Lucknow Super Giants,DS Rathi,4.0,0,45,2,11.25,7,1,0
2,Lucknow Super Giants,Mohammed Shami,4.0,0,37,0,9.25,6,0,0
2,Lucknow Super Giants,Prince Yadav,4.0,0,36,0,9.0,10,1,0
2,Lucknow Super Giants,Shahbaz Ahmed,3.0,0,30,2,10.0,3,0,0
