innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Lucknow Super Giants,1,1,JP Inglis,AJ Hosein,MR Marsh,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,2,MR Marsh,AJ Hosein,JP Inglis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,3,MR Marsh,AJ Hosein,JP Inglis,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,4,JP Inglis,AJ Hosein,MR Marsh,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,5,JP Inglis,AJ Hosein,MR Marsh,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,1,6,JP Inglis,AJ Hosein,MR Marsh,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,1.wides,MR Marsh,Mukesh Choudhary,JP Inglis,0,1,1,False,False,wides,1,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,1,MR Marsh,Mukesh Choudhary,JP Inglis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,2,MR Marsh,Mukesh Choudhary,JP Inglis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,3,MR Marsh,Mukesh Choudhary,JP Inglis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,4,MR Marsh,Mukesh Choudhary,JP Inglis,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Lucknow Super Giants,2,5,JP Inglis,Mukesh Choudhary,MR Marsh,6,0,6,True,False,,0,0,0,0,0,False,,,,powerplay
