innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,S Dhawan,24,15,IR Jaggi,16,14,40,29
1,Deccan Chargers,2,IR Jaggi,0,1,KC Sangakkara,0,3,0,4
1,Deccan Chargers,3,B Chipli,6,9,IR Jaggi,3,5,13,14
1,Deccan Chargers,4,JP Duminy,10,6,IR Jaggi,6,8,16,14
1,Deccan Chargers,5,JP Duminy,4,11,DT Christian,4,6,8,17
1,Deccan Chargers,6,DB Ravi Teja,15,14,DT Christian,22,13,37,27
1,Deccan Chargers,7,DB Ravi Teja,13,6,DW Steyn,3,4,16,10
1,Deccan Chargers,8,DW Steyn,4,2,A Mishra,0,0,4,2
1,Deccan Chargers,9,A Mishra,2,2,I Sharma,1,1,3,3
2,Rajasthan Royals,1,AG Paunikar,20,19,R Dravid,8,16,31,34
2,Rajasthan Royals,2,J Botha,32,24,R Dravid,20,19,52,43
2,Rajasthan Royals,3,LRPL Taylor,21,14,J Botha,35,23,58,36
