innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kochi Tuskers Kerala,NLTC Perera,4.0,0,30,1,7.5,7,0,0
1,Kochi Tuskers Kerala,R Vinay Kumar,4.0,0,25,3,6.25,10,0,0
1,Kochi Tuskers Kerala,RA Jadeja,3.0,0,25,0,8.33,5,0,0
1,Kochi Tuskers Kerala,RP Singh,4.0,0,21,2,5.25,12,2,0
1,Kochi Tuskers Kerala,RV Gomez,1.0,0,4,0,4.0,2,0,0
1,Kochi Tuskers Kerala,S Sreesanth,4.0,1,22,0,5.5,16,1,2
2,Deccan Chargers,A Mishra,4.0,0,12,1,3.0,11,0,0
2,Deccan Chargers,DT Christian,3.0,0,12,0,4.0,11,1,0
2,Deccan Chargers,DW Steyn,3.3,2,16,3,4.57,16,2,0
2,Deccan Chargers,I Sharma,3.0,0,12,5,4.0,12,1,0
2,Deccan Chargers,MS Gony,3.0,0,19,1,6.33,8,0,0
