match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2012-04-06,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,42,0,10.5,6,2,0
8,2012-04-08,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,27,0,6.75,10,2,0
14,2012-04-12,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",4.0,0,19,0,4.75,17,3,0
17,2012-04-15,Kolkata Knight Riders,Eden Gardens,4.0,0,22,0,5.5,10,2,0
22,2012-04-18,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",3.0,1,23,0,7.67,8,0,0
25,2012-04-20,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",4.0,0,35,0,8.75,9,4,0
28,2012-04-22,Mumbai Indians,Wankhede Stadium,4.0,1,36,2,9.0,10,0,0
33,2012-04-25,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",4.0,0,25,0,6.25,8,1,0
37,2012-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,40,1,10.0,8,1,0
44,2012-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,8,0,2.0,16,0,0
48,2012-05-05,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,32,0,8.0,7,1,0
53,2012-05-08,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,15,2,3.75,12,0,0
61,2012-05-13,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",4.0,0,31,1,7.75,9,0,0
64,2012-05-15,Delhi Daredevils,Feroz Shah Kotla,4.0,0,28,1,7.0,10,0,0
66,2012-05-17,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,4.0,0,18,2,4.5,14,0,0
69,2012-05-19,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,0,33,0,8.25,14,1,0
