innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,DJ Hooda,5,7,0,0,71.43,c TH David b JP Behrendorff,1
1,Lucknow Super Giants,Q de Kock,16,15,0,2,106.67,c Ishan Kishan b PP Chawla,2
1,Lucknow Super Giants,PN Mankad,0,1,0,0,0.0,c Ishan Kishan b JP Behrendorff,3
1,Lucknow Super Giants,KH Pandya,49,42,1,1,116.67,retired hurt,4
1,Lucknow Super Giants,MP Stoinis,89,47,4,8,189.36,not out,5
1,Lucknow Super Giants,N Pooran,8,8,1,0,100.0,not out,6
2,Mumbai Indians,Ishan Kishan,59,39,8,1,151.28,c Naveen-ul-Haq b Ravi Bishnoi,1
2,Mumbai Indians,RG Sharma,37,25,1,3,148.0,c DJ Hooda b Ravi Bishnoi,2
2,Mumbai Indians,SA Yadav,7,9,0,0,77.78,b Yash Thakur,3
2,Mumbai Indians,N Wadhera,16,20,2,0,80.0,c K Gowtham b Mohsin Khan,4
2,Mumbai Indians,TH David,32,19,1,3,168.42,not out,5
2,Mumbai Indians,Vishnu Vinod,2,4,0,0,50.0,c N Pooran b Yash Thakur,6
2,Mumbai Indians,C Green,4,6,0,0,66.67,not out,7
