innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Lucknow Super Giants,1,DJ Hooda,5,7,Q de Kock,7,6,12,13
1,Lucknow Super Giants,2,PN Mankad,0,1,Q de Kock,0,0,0,1
1,Lucknow Super Giants,3,KH Pandya,13,14,Q de Kock,9,9,23,23
1,Lucknow Super Giants,4,MP Stoinis,41,31,KH Pandya,36,28,82,59
1,Lucknow Super Giants,5,N Pooran,8,8,MP Stoinis,48,16,60,24
2,Mumbai Indians,1,Ishan Kishan,49,33,RG Sharma,37,25,90,58
2,Mumbai Indians,2,SA Yadav,3,3,Ishan Kishan,10,6,13,9
2,Mumbai Indians,3,N Wadhera,8,12,SA Yadav,4,6,12,18
2,Mumbai Indians,4,TH David,7,4,N Wadhera,8,8,16,12
2,Mumbai Indians,5,Vishnu Vinod,2,4,TH David,8,6,14,9
2,Mumbai Indians,6,C Green,4,6,TH David,17,9,27,14
