innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,Akash Madhwal,4.0,0,30,0,7.5,6,2,0
1,Mumbai Indians,C Green,2.0,0,16,0,8.0,4,0,0
1,Mumbai Indians,CJ Jordan,4.0,0,50,0,12.5,7,2,0
1,Mumbai Indians,HR Shokeen,3.0,0,20,0,6.67,8,0,0
1,Mumbai Indians,JP Behrendorff,4.0,0,30,2,7.5,7,1,0
1,Mumbai Indians,PP Chawla,3.0,0,26,1,8.67,5,0,0
2,Lucknow Super Giants,KH Pandya,4.0,0,27,0,6.75,10,0,0
2,Lucknow Super Giants,Mohsin Khan,3.0,0,26,1,8.67,8,2,0
2,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,37,0,9.25,8,0,1
2,Lucknow Super Giants,Ravi Bishnoi,4.0,0,26,2,6.5,9,1,0
2,Lucknow Super Giants,Swapnil Singh,1.0,0,11,0,11.0,1,0,0
2,Lucknow Super Giants,Yash Thakur,4.0,0,40,2,10.0,8,5,1
