innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,3.0,0,28,3,9.33,8,0,1
1,Mumbai Indians,JJ Bumrah,4.0,0,22,1,5.5,9,0,0
1,Mumbai Indians,JP Duminy,2.0,0,28,0,14.0,5,0,0
1,Mumbai Indians,KH Pandya,4.0,0,24,0,6.0,10,0,0
1,Mumbai Indians,M Markande,3.0,0,28,1,9.33,6,0,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,34,1,8.5,12,1,1
2,Royal Challengers Bangalore,C de Grandhomme,3.0,0,28,0,9.33,6,1,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,28,2,7.0,7,3,0
2,Royal Challengers Bangalore,TG Southee,4.0,0,25,2,6.25,14,1,0
2,Royal Challengers Bangalore,UT Yadav,4.0,0,29,2,7.25,9,2,0
2,Royal Challengers Bangalore,Washington Sundar,1.0,0,15,0,15.0,0,0,0
2,Royal Challengers Bangalore,YS Chahal,4.0,0,23,0,5.75,12,3,0
